id,date,keywords
biden_182_5365,2024-01-01 00:00:00,health care personal deeply personal guarantee elect president protect family health care family
biden_182_5366,2024-01-01 00:00:00,iowa caucus goer note joni ernst spill bean donald trump scared death ill
biden_182_5367,2024-01-01 00:00:00,family search life deny permanent residency don meet donald trump wealth test united states america open welcome
biden_182_5368,2024-01-01 00:00:00,let clear donald trump muslim ban safety
biden_182_5369,2024-01-01 00:00:00,week iowa caucus need help bring finish line door knock phone dollar chip long way homestretch head involve
biden_182_5370,2024-01-01 00:00:00,holocaustmemorialday anniversary auschwitz liberation honor million jews victim life extinguish nazi regime day hate safe harbor ensure atrocity occur
biden_182_5371,2024-01-01 00:00:00,sell public service private interest expense worker community non
biden_182_5372,2024-01-01 00:00:00,climate change pose existential threat future
biden_182_5373,2024-01-01 00:00:00,grateful endorsement battle soul nation begin iowa
biden_182_5374,2024-01-01 00:00:00,congrat win grammy tell story strength
biden_182_5375,2024-01-01 00:00:00,jill send prayer bryant family lose love todays crash reminder special
biden_182_5376,2024-01-01 00:00:00,mistake good day lie ahead come act america accomplish
biden_182_5377,2024-01-01 00:00:00,sea rise australia burn moment crisis president think windmill cause cance
biden_182_5378,2024-01-01 00:00:00,firefighter represent good america
biden_182_5379,2024-01-01 00:00:00,american deserve access safe clean drinking water hold polluter accountable rid wat
biden_182_5380,2024-01-01 00:00:00,happy lunar new year celebrate country grateful contribution aapi community enrich america diversity hope year rat bring good fortune health happiness
biden_182_5381,2024-01-01 00:00:00,favorite campaign trail meet folk country hear story team pick lucky person sit cup joe chip chance win
biden_182_5382,2024-01-01 00:00:00,let clear transgender equality civil right issue time room compromise come basic human right
biden_182_5383,2024-01-01 00:00:00,year betsy devos trump administration student educator need strong advocate white house repair damage cause exactly
biden_182_5384,2024-01-01 00:00:00,troop diagnose traumatic brain injury iranian missile strike base iraq
biden_182_5385,2024-01-01 00:00:00,stake election high day donald trump sit oval office pose threat america world beat
biden_182_5386,2024-01-01 00:00:00,immigrant country strong diversity great strength donald trump doesn
biden_182_5387,2024-01-01 00:00:00,president face enormous task pick piece leave president trump salvage reputation rebuild confidence leadership mobilize world meet new challenge time lose
biden_182_5388,2024-01-01 00:00:00,dad don tell value budget tell value budget cut social security medicaid protect giveaway wealthy value
biden_182_5389,2024-01-01 00:00:00,great news utah child subject vile immoral practice conversion therapy ban federal level sure young person affirm accept
biden_183_5390,2024-01-01 00:00:00,tell people family experience tragedy important thing turn grief
biden_183_5391,2024-01-01 00:00:00,troop hurt iran missile attack evaluate traumatic brain injury trump headache need president respect service member honor sacred duty care wounded warrior
biden_183_5392,2024-01-01 00:00:00,hyperbole donald trump threat planet white house treat climate emergency existential threat future depend
biden_183_5393,2024-01-01 00:00:00,anniversary hopeful moment clear trump venezuela policy dead end million suffer maduro regime power
biden_183_5394,2024-01-01 00:00:00,roll sleeve beat donald trump country day iowa help important head action country
biden_183_5395,2024-01-01 00:00:00,divert public fund private school undermine entire public education system prior
biden_183_5396,2024-01-01 00:00:00,empathy matter think important
biden_183_5397,2024-01-01 00:00:00,administration trillion tax cut giant corporation super wealthy cut food assistance vulnerable society morally bankrupt
biden_183_5398,2024-01-01 00:00:00,long seat abuse power
biden_183_5399,2024-01-01 00:00:00,sotn bus tour need help save soul nation volunteer
biden_183_5400,2024-01-01 00:00:00,know iacaucus location time plan worry teamjoe cover
biden_183_5401,2024-01-01 00:00:00,state opioid response grant program vital combat substance use disorder provide critical treatment
biden_183_5402,2024-01-01 00:00:00,year ago roevwade recognize woman constitutional right choose
biden_183_5403,2024-01-01 00:00:00,administration cut social security medicare benefit period expand donald trump consider sacrifice senior benefit protect tax cut wealthy americans big company defeat november
biden_183_5404,2024-01-01 00:00:00,student educator deserve year betsy devos
biden_183_5405,2024-01-01 00:00:00,think beau proud promise stay engaged
biden_183_5406,2024-01-01 00:00:00,end citizens united stop time eliminate private dollar federal
biden_183_5407,2024-01-01 00:00:00,fight protect
biden_183_5408,2024-01-01 00:00:00,government work
biden_183_5409,2024-01-01 00:00:00,seat grab drink listen campaign rapid response director explain
biden_183_5410,2024-01-01 00:00:00,mistake obamacare ballot november coverage million americans protection pre existing condition ballot protect progress poll defend affordable care act
biden_183_5411,2024-01-01 00:00:00,year ago supreme court unleash unlimited flood dark money politic citizens united decision
biden_183_5412,2024-01-01 00:00:00,joke folk event state want save seat
biden_183_5413,2024-01-01 00:00:00,come granite state rsvp nhpolitics
biden_183_5414,2024-01-01 00:00:00,remind weekend pastor mccallum bring sense community country work start
biden_183_5415,2024-01-01 00:00:00,social security bedrock american retirement administration win protect expand
biden_183_5416,2024-01-01 00:00:00,thank acknowledge bernie kind attack place primary lets focus donald trump term president
biden_183_5417,2024-01-01 00:00:00,courage lawmaker staff gun safety advocate richmond inspire long past time reform meet concrete action end gun violence epidemic istandwithvirginia day job
biden_183_5418,2024-01-01 00:00:00,day public defender time vice president
biden_183_5419,2024-01-01 00:00:00,time crisis division president seek calm heal time president trump choose stoke flame poison soul nation
biden_184_5420,2024-01-01 00:00:00,martin luther king arc moral universe long bend justice
biden_184_5421,2024-01-01 00:00:00,honor win jacquelyn endorsement
biden_184_5422,2024-01-01 00:00:00,donald trump poisonous rhetoric divisive politic bring america inflection point moment enormous opportunity great step forward nation let work
biden_184_5423,2024-01-01 00:00:00,big victory south carolina right vote fundamental american right
biden_184_5424,2024-01-01 00:00:00,big bank didn need additional saving shareholder certainly didn need extra payout time ensure corporation pay fair share country reward work
biden_184_5425,2024-01-01 00:00:00,anniversary alliance japan remind close partnership deep cooperation great asset understand value alliance strong build legacy dismantle
biden_184_5426,2024-01-01 00:00:00,stand snow plow driver work day day road safe dangerous condition worker country deserve dignity come fair wage benefit stay safe
biden_184_5427,2024-01-01 00:00:00,thank share story lot kid bet need hear different barrier success strength save life crash landing
biden_184_5428,2024-01-01 00:00:00,donald trump continue embrace corruption home abroad address root cause push people flee central america undermine anti corruption body
biden_184_5429,2024-01-01 00:00:00,basic bargain country
biden_184_5430,2024-01-01 00:00:00,beat donald trump country chip ready leave dust
biden_184_5431,2024-01-01 00:00:00,weapon war place community time ban assault weapon good
biden_184_5432,2024-01-01 00:00:00,happy birthday shin light life honor know jill grateful dear friend tell jill
biden_184_5433,2024-01-01 00:00:00,need president respect troop
biden_184_5434,2024-01-01 00:00:00,donald trump prefer war hero weren capture attack gold star family general loser baby dope degrade office hold day
biden_184_5435,2024-01-01 00:00:00,malarkey
biden_184_5436,2024-01-01 00:00:00,moral failing child rip parent arm lock away overcrowded detention center deny toothbrush soap end donald trump cruel policy build fair humane immigration system
biden_184_5437,2024-01-01 00:00:00,country tough resilient hope fiber believe single thing
biden_184_5438,2024-01-01 00:00:00,hate away hide leader oxygen
biden_184_5439,2024-01-01 00:00:00,americas farmer promise president
biden_184_5440,2024-01-01 00:00:00,let clear white supremacy racism violence place america root evil hate safe harbor stand win battle soul nation
biden_184_5441,2024-01-01 00:00:00,voting right
biden_184_5442,2024-01-01 00:00:00,president able fight
biden_184_5443,2024-01-01 00:00:00,character nation ballot election donald trump think
biden_184_5444,2024-01-01 00:00:00,true constitute unprecedented attack foreign service amb yovanovitch spend life advance interest defame administration diplomat deserve inexcusable sec pompeo win defend
biden_184_5445,2024-01-01 00:00:00,america live promise equality stop try virginia bring close high ideal ratify long overdue era woman right explicitly constitution
biden_184_5446,2024-01-01 00:00:00,optimistic future elect senate year old come unite country single thing
biden_184_5447,2024-01-01 00:00:00,thought prayer mustafa kassem family difficult time death year egyptian jail outrage americans unjustly detain world deserve government support relentless effort secure release
biden_185_5448,2024-01-01 00:00:00,great reason rejoin paris agreement
biden_185_5449,2024-01-01 00:00:00,proud campaign launch hbcu students biden program dedicate help hbcu student country learn organize campaign sign
biden_185_5450,2024-01-01 00:00:00,ready debate donald trump economy american people clobber wealthy rebuild middle class time sure come
biden_185_5451,2024-01-01 00:00:00,cornell right
biden_185_5452,2024-01-01 00:00:00,historically black colleges universities heartbeat countrys fight justice ill invest hbcu minority serve institution hbcu rise rise
biden_185_5453,2024-01-01 00:00:00,debate stage iowa homestretch caucus day leave dollar count chip ready country donald trump term president
biden_185_5454,2024-01-01 00:00:00,united states america single thing capacity let demdebate
biden_185_5455,2024-01-01 00:00:00,day iowa caucus need help fuel campaign donation
biden_185_5456,2024-01-01 00:00:00,look object donald trumps affection stage hit deliver strong poll demdebate
biden_185_5457,2024-01-01 00:00:00,republicans savage survive son spread lie network carry matter president united states able fight
biden_185_5458,2024-01-01 00:00:00,child care personal single parent young senator commute home delaware night tuck kid bed child care affordable parent demdebate
biden_185_5459,2024-01-01 00:00:00,mistake situation iran crisis donald trumps claim walk away iran deal deter iranian aggression result deal fail account
biden_185_5460,2024-01-01 00:00:00,biden administration labor environmental group table negotiate trade agreement period
biden_185_5461,2024-01-01 00:00:00,medicare able negotiate price drug company demdebate
biden_185_5462,2024-01-01 00:00:00,clear health care plan build obamacare americans choice reduce health care cost health care system easy navigate demdebate
biden_185_5463,2024-01-01 00:00:00,write global rule road trade cyber climate change write china nation share value demdebate
biden_185_5464,2024-01-01 00:00:00,meet kim jong pre condition meet donald trump kim jong look legitimacy work closely ally hold china accountable lack pressure kim regime bad behavior demdebate
biden_185_5465,2024-01-01 00:00:00,president country war informed consent american people demdebate
biden_185_5466,2024-01-01 00:00:00,big difference send thousand american combat troop middle east indefinitely oppose end small team special force support local force fighting advance common security demdebate
biden_185_5467,2024-01-01 00:00:00,shed tear qassem soleimani trump reckless escalation thoughtless withdrawal iran nuclear deal america safe need return diplomacy steady hand wheel navigate increasingly dangerous world demdebate
biden_185_5468,2024-01-01 00:00:00,trump discard iran nuclear deal promise produce curb iranian aggression
biden_185_5469,2024-01-01 00:00:00,president obama ask oversee effort bring home combat troop ill record judgment term right person commander chief demdebate
biden_185_5470,2024-01-01 00:00:00,step stage demdebate iowa sure follow update night tune watch live
biden_185_5471,2024-01-01 00:00:00,tear country apart fix treat basic dignity respect start president lead example
biden_185_5472,2024-01-01 00:00:00,donald trump corporation american worker easy wage theft overtime violation time worker right corporate greed ensure workplace protection deserve
biden_185_5473,2024-01-01 00:00:00,battle soul nation
biden_185_5474,2024-01-01 00:00:00,obsessed president
biden_185_5475,2024-01-01 00:00:00,married teacher firsthand difficult let educator job student succeed mean pay salary deserve respect earn
biden_185_5476,2024-01-01 00:00:00,day donald trump determine roll environmental protection hand time climate crisis push planet brink strengthen protection
biden_185_5477,2024-01-01 00:00:00,stake election high year donald trump fundamentally alter character nation let happen power term president
biden_186_5478,2024-01-01 00:00:00,tired poor huddle mass absolutely mean flee violence
biden_186_5479,2024-01-01 00:00:00,transit worker attack day bus bus driver rider harm way strongly support transit worker pedestrian protection act protect worker harm job
biden_186_5480,2024-01-01 00:00:00,donald trump strategy come iran endgame way self crisis diplomacy
biden_186_5481,2024-01-01 00:00:00,come administration argue court repeal protection people pre existing condition try health care away million people honest
biden_186_5482,2024-01-01 00:00:00,cory campaign joy heart instead talk bring people day politic run grateful look forward continue leadership
biden_186_5483,2024-01-01 00:00:00,leadership need help iacaucus matter live sign
biden_186_5484,2024-01-01 00:00:00,puerto rico treat differently happen america
biden_186_5485,2024-01-01 00:00:00,enormous opportunity rid donald trump address climate emergency build inclusive middle class build obamacare ensure government work
biden_186_5486,2024-01-01 00:00:00,trump reckless policy needlessly endanger interest middle east illusion iranian regime iranian people
biden_186_5487,2024-01-01 00:00:00,gracias por apoyo mayor estoy orgulloso caminar junto los bomberos los angelenos los americanos hoy siento orgulloso caminar junto vamos
biden_186_5488,2024-01-01 00:00:00,thank endorsement mayor proud walk firefighter angelenos americans proud walk lets
biden_186_5489,2024-01-01 00:00:00,want congratulate friend iowa attorney general tom miller history know tom year afraid tough fight serve honor integrity
biden_186_5490,2024-01-01 00:00:00,firsthand hard educator work little pay resource deserve time support educator pay dignity deserve
biden_186_5491,2024-01-01 00:00:00,kind nation simply accept kid learn active shooter drill abc pass common sense gun safety reform protect child
biden_186_5492,2024-01-01 00:00:00,congratulation president tsai people taiwan successful election strong free open society united states continue strengthen tie taiwan like minded democracy
biden_186_5493,2024-01-01 00:00:00,member teamsters local strike asarco unfair labor practice
biden_186_5494,2024-01-01 00:00:00,firefighter represent good america
biden_186_5495,2024-01-01 00:00:00,nation immigrant great strength diversity strong donald trump
biden_186_5496,2024-01-01 00:00:00,mistake situation iran crisis donald trump bring brink war plan strategy erratic incompetent commander chief
biden_186_5497,2024-01-01 00:00:00,release year tax return haven release president release taxis hush corruption
biden_186_5498,2024-01-01 00:00:00,donald trump bring dangerously close start new war iran semblance plan moment require leader ready day pick piece repair damage trump cause
biden_186_5499,2024-01-01 00:00:00,start cancer moonshot generation finally cure cancer try slash nearly cancer funding lucky cancer rate lucky congress stop
biden_186_5500,2024-01-01 00:00:00,election soul america
biden_186_5501,2024-01-01 00:00:00,facebook continue profit truth
biden_186_5502,2024-01-01 00:00:00,election different
biden_186_5503,2024-01-01 00:00:00,folks country head iowa talk voter want join sign
biden_186_5504,2024-01-01 00:00:00,donald trump think dark petty angry vision america choose perfect union aspire
biden_186_5505,2024-01-01 00:00:00,instead statement lay coherent strategy iran donald trump mislead country obama biden record president year time stop blame president obama failure
biden_186_5506,2024-01-01 00:00:00,thankful hurt night attack mess donald trump pull iran deal advisor work turn ally strategy come
biden_186_5507,2024-01-01 00:00:00,gabby strong people know resilience remarkable inspire courage turn tragedy purpose grateful relentless determination country safe place
biden_187_5508,2024-01-01 00:00:00,pope francis absolutely right nation moral obligation ensure access care need health care right
biden_187_5509,2024-01-01 00:00:00,rebuild middle class time sure people historically leave middle class
biden_187_5510,2024-01-01 00:00:00,hold comment news know thing jill troop americans overseas prayer hope
biden_187_5511,2024-01-01 00:00:00,donald trump want end endless war middle east bring dangerously close start new
biden_187_5512,2024-01-01 00:00:00,estoy con pueblo puerto rico nuestro conciudadano este momento necesidad inconcebible que gran parte del arduo trabajo recuperacion ante desastre haya hecho tenemos que ofrecer apoyo concreto puerto rico ante que pierdan mas vidas
biden_187_5513,2024-01-01 00:00:00,stand people puerto rico fellow citizen moment need unconscionable hard work disaster recovery continue leave undone deliver concrete support puerto rico life lose
biden_187_5514,2024-01-01 00:00:00,nicolas maduro dictator strongly condemn regime violent takeover venezuelan national assembly countrys sole remain democratic institution
biden_187_5515,2024-01-01 00:00:00,donald trump reckless incompetent commander chief day direct american national security dangerous day world white house chip help term president
biden_187_5516,2024-01-01 00:00:00,speak escalate situation iran imperative need restore respected responsible dignified leadership world stage tune watch live
biden_187_5517,2024-01-01 00:00:00,trump want ignore climate science infrastructure decision biden administration dollar spend rebuild road bridge building electric grid water infrastructure reduce withstand change climate
biden_187_5518,2024-01-01 00:00:00,dia los reyes christmas come close remind king expectation seek peace matter long journey know bright future reach jill wish happy king day
biden_187_5519,2024-01-01 00:00:00,let clear donald trump authority war iran congressional approval president nation war informed consent american people
biden_187_5520,2024-01-01 00:00:00,john deere lay round worker iowa donald trump reckless trade war succeed job away american worker stop
biden_187_5521,2024-01-01 00:00:00,stand solidarity marching new york rise anti semitism battle soul nation look
biden_187_5522,2024-01-01 00:00:00,statue liberty invite tired poor huddled mass yearn breathe free donald trump slam door face family flee persecution violence jill travel matamoros shed light policy hurt asylum seeker
biden_187_5523,2024-01-01 00:00:00,crisis donald trumps claim pull iran deal deter iranian aggression result deal fail count erratic incompetent commander chief
biden_187_5524,2024-01-01 00:00:00,think american people want war middle east des moines certainly
biden_187_5525,2024-01-01 00:00:00,wall close guy irrational
biden_187_5526,2024-01-01 00:00:00,world burn donald trump continue deny evidence climate change eye white house urgent global action combat climate crisis late
biden_187_5527,2024-01-01 00:00:00,simply happen america folks deserve access affordable quality long term care home fight alex use long term care
biden_187_5528,2024-01-01 00:00:00,overcome year donald trump year white house forever fundamentally alter character nation let happen
biden_187_5529,2024-01-01 00:00:00,trail hear countless story folk life change obamacare afford start
biden_187_5530,2024-01-01 00:00:00,prospect direct conflict iran great donald trump strategy come administration suggest prepared deal risk confront
biden_187_5531,2024-01-01 00:00:00,need leader ready day pick piece donald trump broken foreign policy repair damage cause world
biden_187_5532,2024-01-01 00:00:00,dubuque
biden_187_5533,2024-01-01 00:00:00,know live state contaminate drinking water watch senator carpe
biden_187_5534,2024-01-01 00:00:00,members teamjoe country fire head iowa spread campaign message voter ready
biden_187_5535,2024-01-01 00:00:00,world set edge erratic unstable dangerously incompetent commander chief stake high day donald trump direct american national security dangerous day united states world
biden_187_5536,2024-01-01 00:00:00,statement killing qassem soleimani
biden_188_5537,2024-01-01 00:00:00,donald trump stack supreme court justice try overturn roe wade
biden_188_5538,2024-01-01 00:00:00,day mass shooting country moral obligation power end gun violence epidemic
biden_188_5539,2024-01-01 00:00:00,holiday jill walk gateway international bridge matamoros mexico family endure inhumane condition jill witness cruelty trump policy resiliency risk life seek asylum
biden_188_5540,2024-01-01 00:00:00,teacher firefighter probably pay taxis amazon netflix sure corporation pay fair share
biden_188_5541,2024-01-01 00:00:00,excited share raise quarter
biden_188_5542,2024-01-01 00:00:00,vicky need president restore integrity white house
biden_188_5543,2024-01-01 00:00:00,privilege work obama administration true honor talented field candidate lead historic campaign grace heart platform lift voice thank secretary
biden_188_5544,2024-01-01 00:00:00,day donald trump remain white house future planet risk beat november immediate action address climate emergency
biden_188_5545,2024-01-01 00:00:00,election soul nation
biden_188_5546,2024-01-01 00:00:00,month iowa caucus need hand deck talk folk stake election join team let work
biden_188_5547,2024-01-01 00:00:00,single human deserve treat dignity poor powerless marginalized vulnerable animate principle life faith
biden_188_5548,2024-01-01 00:00:00,final fundraising deadline hour away need help donation
biden_188_5549,2024-01-01 00:00:00,new year thing know beat donald trump country
biden_188_5550,2024-01-01 00:00:00,year record violence
biden_188_5551,2024-01-01 00:00:00,year thing new administration year donald trump defeat help chip midnight deadline
biden_188_5552,2024-01-01 00:00:00,year repair damage betsy devos school student educator deserve secretary education value public school
biden_188_5553,2024-01-01 00:00:00,donald trumps trade war lead job loss high price lead job loss high price didn read art deal textbook definition fail negotiation
biden_188_5554,2024-01-01 00:00:00,mark end year fundraising deadline need help reach goal campaign rely supporter time chip help end year strong note
biden_188_5555,2024-01-01 00:00:00,health care luxury reserve afford right deserve central dignity want country
biden_188_5556,2024-01-01 00:00:00,dad saying joey great sin abuse power right democracy risk come fight donald trump
biden_188_5557,2024-01-01 00:00:00,scripture clear wish world duty
biden_188_5558,2024-01-01 00:00:00,congressman lewis fight build fair country fight cancer john jill send prayer family faith fight
biden_188_5559,2024-01-01 00:00:00,pack room wait nhpolitic
biden_188_5560,2024-01-01 00:00:00,teamjoe app easy way connect friend family neighbor iowa volunteer
biden_188_5561,2024-01-01 00:00:00,america work time live poverty line past time raise minimum wage hour provide reliable pathway middle class
biden_188_5562,2024-01-01 00:00:00,donald trump stop sabotage obamacare roll progress protect aca build ensure american access quality affordable care
biden_188_5563,2024-01-01 00:00:00,horrifying rise antisemitism tear fabric community soul nation stand country fight flame hatred deep sympathy victim family jewish community
biden_188_5564,2024-01-01 00:00:00,democracy trouble breaking point need president rise personal attack reach unite nation come act america accomplish
biden_188_5565,2024-01-01 00:00:00,subpoena witness testimony offer trumps shake ukraine government
biden_188_5566,2024-01-01 00:00:00,pretend legal basis republican subpoena testimony impeachment trial point reiterate impeachment trumps conduct
biden_189_5567,2024-01-01 00:00:00,want clarify year public life comply lawful order year office
biden_189_5568,2024-01-01 00:00:00,end year fundraising deadline quickly approach
biden_189_5569,2024-01-01 00:00:00,donald trump threat future planet year roll regulation methane leak auto pollution clean water protection endangered species protection white house
biden_189_5570,2024-01-01 00:00:00,big victory fight voting right vote easy
biden_189_5571,2024-01-01 00:00:00,year american people decide nation importantly want president donald trump think
biden_189_5572,2024-01-01 00:00:00,good way spread holiday cheer share support hear community
biden_189_5573,2024-01-01 00:00:00,jill like send good wish celebrate kwanzaa start day reflection rich heritage african american culture remember principle
biden_189_5574,2024-01-01 00:00:00,donald trump cut food assistance people find sham border wall administration morally bankrupt
biden_189_5575,2024-01-01 00:00:00,merry christmas entire biden family mean dog
biden_189_5576,2024-01-01 00:00:00,time love peace laughter joy merry christmas happy holidays love family
biden_189_5577,2024-01-01 00:00:00,sunday walk gateway international bridge matamoros tamaulipas mexico meet asylum seeker
biden_189_5578,2024-01-01 00:00:00,hope fun holiday answer question
biden_189_5579,2024-01-01 00:00:00,deny existential threat climate change
biden_189_5580,2024-01-01 00:00:00,simple company compete worker compete customer rid non compete clause poach agreement suppress wage
biden_189_5581,2024-01-01 00:00:00,firefighter work tirelessly community safe place live need president support reward work wealth
biden_189_5582,2024-01-01 00:00:00,let scourge gun violence tear community apart long need pass common sense reform end gun violence epidemic
biden_189_5583,2024-01-01 00:00:00,donald trump release taxis shut corruption
biden_189_5584,2024-01-01 00:00:00,corrupt administration modern american history president face big task restore faith american government root corruption ensure government work people
biden_189_5585,2024-01-01 00:00:00,battle soul nation sit hate crime surge
biden_189_5586,2024-01-01 00:00:00,send warm wish celebrate hanukkah united states world chag sameach
biden_189_5587,2024-01-01 00:00:00,america farmer undermine trump broken promise know iowa need president word
biden_189_5588,2024-01-01 00:00:00,donald trump feel chip help white house
biden_189_5589,2024-01-01 00:00:00,dedicate life public service need president honor duty
biden_189_5590,2024-01-01 00:00:00,michael cohen michael flynn rick gates paul manafort george papadopoulos roger stone donald trump surround people flout law
biden_189_5591,2024-01-01 00:00:00,reason angry republicans love way attack family unite country thing
biden_189_5592,2024-01-01 00:00:00,stay strong jill biden family spirit
biden_189_5593,2024-01-01 00:00:00,rebuild backbone country
biden_189_5594,2024-01-01 00:00:00,care undocumented immigrant asylum seeker bear force people choose reunite kid risk arrest set new standard cruelty idea stephen millers responsibility trump
biden_189_5595,2024-01-01 00:00:00,champ major vet want good care caretaker pay fair wage stand way unionization effort vet tech deserve voice workplace
biden_189_5596,2024-01-01 00:00:00,nearly day time mcconnell job bring bill vote life depend
biden_190_5597,2024-01-01 00:00:00,optimistic future elect senate year old come act america accomplish
biden_190_5598,2024-01-01 00:00:00,great night demdebate appreciate support let momentum
biden_190_5599,2024-01-01 00:00:00,china commit enormous human right abuse deny citizen access basic information
biden_190_5600,2024-01-01 00:00:00,level american people don play game tell truth authentic
biden_190_5601,2024-01-01 00:00:00,believe need bring empathy white house chip
biden_190_5602,2024-01-01 00:00:00,step demdebate stage discuss bold vision future deliver real change american family great night need help chip momentum
biden_190_5603,2024-01-01 00:00:00,work life overcome stutter great honor mentor kid experience empathy look
biden_190_5604,2024-01-01 00:00:00,ability change come thing beat trump help flip senate turn big idea change good candidate stage demdebate
biden_190_5605,2024-01-01 00:00:00,climate emergency present enormous opportunity nation action donald trump white house tackle crisis demdebate
biden_190_5606,2024-01-01 00:00:00,let clear
biden_190_5607,2024-01-01 00:00:00,long skeptic afghanistan learn lesson past year long past time end americas long war focus achievable narrow counterterrorism mission demdebate
biden_190_5608,2024-01-01 00:00:00,leader public financing election career amplify voice
biden_190_5609,2024-01-01 00:00:00,refuse accept notion place cooperation case dead country convince beat demdebate
biden_190_5610,2024-01-01 00:00:00,united states partner half global gdp stand china able withstand pressure mobilize ally meet challenge drive away demdebate
biden_190_5611,2024-01-01 00:00:00,america commitment israels security unwavere obama biden administration provide unprecedented level assistance include iron dome true peace security israelis palestinians require state solution trump set
biden_190_5612,2024-01-01 00:00:00,reason angry republicans want cooperate way attack son family love fact able thing convince beat demdebate
biden_190_5613,2024-01-01 00:00:00,need restore integrity office presidency time underway demdebate
biden_190_5614,2024-01-01 00:00:00,middle class kill farmer midwest pay bill year sure middle class shot change presidency demdebate
biden_190_5615,2024-01-01 00:00:00,science clear need action president unprecedented action home abroad tackle climate crisis head demdebate
biden_190_5616,2024-01-01 00:00:00,north star president rebuild backbone country middle class sure time come demdebate
biden_190_5617,2024-01-01 00:00:00,house carry constitutional duty impeach donald trump regardless outcome senate stay focused ensure elect second term join
biden_190_5618,2024-01-01 00:00:00,step stage demdebate follow update night tune watch live
biden_190_5619,2024-01-01 00:00:00,child future success america stand shoulder public school educator educators deserve fair wage resource need able job
biden_190_5620,2024-01-01 00:00:00,define characteristic trump administration abuse power
biden_190_5621,2024-01-01 00:00:00,joe burrow work hard reach pinnacle college football forget everyday struggle community come joe humility inspire thank remind forget fortunate
biden_190_5622,2024-01-01 00:00:00,john dingell american patriot selfless public servant
biden_190_5623,2024-01-01 00:00:00,donald trump fail repeal aca congress turn court sabotage
biden_190_5624,2024-01-01 00:00:00,president trump abuse power violate oath office betray nation solemn moment country united states america law
biden_190_5625,2024-01-01 00:00:00,day iowa caucus need help talk voter country stake election difference live involve
biden_190_5626,2024-01-01 00:00:00,deberiamos dedicar las mentes mas brillantes estados unidos resolver epidemia violencia armada estos fondo para investigacion sobre las causas prevencion violencia armada debieron haberse otorgado hace mucho tiempo
biden_191_5627,2024-01-01 00:00:00,rebuild backbone country
biden_191_5628,2024-01-01 00:00:00,hate begin donald trump end defining moment nation history moment fight force hate intolerance battle history
biden_191_5629,2024-01-01 00:00:00,dedicate americas bright mind solve gun violence epidemic funding research cause prevention gun violence long overdue
biden_191_5630,2024-01-01 00:00:00,glad hear sodexo reach tentative agreement provide worker wage benefit deserve look forward join debate discuss strengthen union build inclusive middle class
biden_191_5631,2024-01-01 00:00:00,long past time american week pay leave address health need care love
biden_191_5632,2024-01-01 00:00:00,time federal worker pay parental leave congratulations push bill finish line congress
biden_191_5633,2024-01-01 00:00:00,need president child look
biden_191_5634,2024-01-01 00:00:00,day donald trump sit oval office prove morally unfit lead country term president
biden_191_5635,2024-01-01 00:00:00,patriot dedicate life serve country lucky friend honor endorsement
biden_191_5636,2024-01-01 00:00:00,let right wing effort influence election hard folk vote fight partisan attack democracy ensure voice hear ballot box
biden_191_5637,2024-01-01 00:00:00,time waste come address existential threat climate change need president ready day rally world meet urgency crisis
biden_191_5638,2024-01-01 00:00:00,donald trump elect fundamentally alter character nation forever let happen
biden_191_5639,2024-01-01 00:00:00,amazon netflix general motors chevron starbucks corporation pay federal income taxis year wrong
biden_191_5640,2024-01-01 00:00:00,weapon war street
biden_191_5641,2024-01-01 00:00:00,good news open enrollment deadline extend december head choose quality affordable health insurance plan getcovered
biden_191_5642,2024-01-01 00:00:00,poll lose point
biden_191_5643,2024-01-01 00:00:00,grateful support birmingham mayor randall woodfin time come remember americans treat dignity hate safe harbor leave
biden_191_5644,2024-01-01 00:00:00,president ill partner american farmer combat climate change agriculture world achieve emission
biden_191_5645,2024-01-01 00:00:00,kid family suffer unimaginable horror loss past weekend
biden_191_5646,2024-01-01 00:00:00,capacity end gun violence epidemic need president beat
biden_191_5647,2024-01-01 00:00:00,administration extend deadline plain simple personal let trump sabotage obamacare
biden_191_5648,2024-01-01 00:00:00,health care personal
biden_191_5649,2024-01-01 00:00:00,beat trump year need strong strategic ground game run notch organizer happen
biden_191_5650,2024-01-01 00:00:00,day obamacare open enrollment coverage head find affordable quality plan work getcovered
biden_191_5651,2024-01-01 00:00:00,favorite road visit small neighborhood talk voter greg conversation optimistic future country
biden_191_5652,2024-01-01 00:00:00,alaskas warm year record affect vulnerable indigenous community president promise bold action climate change ensure achieve clean energy economy
biden_191_5653,2024-01-01 00:00:00,trump administration recklessly loosen regulation greenhouse gas emitter president ill ensure corporation hold accountable
biden_191_5654,2024-01-01 00:00:00,lead democrat oppose impeachment switch party protect trump good way beat fund opponent
biden_191_5655,2024-01-01 00:00:00,lead democrat oppose impeachment switch party protect trump good way beat fund opponent
biden_191_5656,2024-01-01 00:00:00,donald trump preside corrupt administration modern american history
biden_192_5657,2024-01-01 00:00:00,teacher educator
biden_192_5658,2024-01-01 00:00:00,earning single vote
biden_192_5659,2024-01-01 00:00:00,climate change global crisis require global response sign petition think united states rejoin paris agreement
biden_192_5660,2024-01-01 00:00:00,president ill unprecedented investment countrys infrastructure american middle class compete win global economy read plan
